Cust_id,Inception_Date,Current_status,Duration,Acquisition_cost,Total_tran_6m,Total_tran_12m,Total_tran_18m,Avg_Tran_6m,Avg_Tran_12m,Avg_Tran_18m,Status,gender,age,marital_status,emp_status,no_of_dep,FS_code,no_complaints,only_promo_buyer_flg,value_cust_lvl,high_freq_cust_flg
4155,10-Nov-09,Y,12,137,515,235,373,97,116,60,1,2,3,2,1,4,2,15,1,1,1
4156,29-Apr-12,Y,36,106,519,361,214,55,152,114,0,2,4,1,1,2,3,27,1,3,2
4157,26-Sep-09,Y,10,102,534,469,2,111,178,197,1,2,4,1,2,1,3,28,1,3,1
4158,12-May-08,N,23,93,36,873,961,78,84,71,1,1,5,1,3,4,2,12,2,1,1
4159,5-Feb-09,N,28,92,236,325,821,114,77,86,0,2,4,3,2,3,2,11,2,2,2
4160,8-Jul-10,N,24,120,552,164,827,184,50,95,1,2,5,1,1,3,3,12,2,3,1
4161,31-Jan-11,N,20,74,360,529,185,78,81,124,1,1,5,1,1,1,3,26,1,2,1
4162,17-May-13,Y,12,142,145,648,510,199,182,87,1,1,3,3,2,1,1,12,1,3,1
4163,22-Nov-10,N,22,108,980,117,428,172,125,133,1,2,4,3,3,2,3,12,2,1,1
4164,8-Jul-12,Y,31,117,487,887,646,125,103,68,0,1,3,2,1,1,1,28,1,3,2
4165,18-Feb-12,Y,35,104,725,592,359,71,166,108,0,2,3,1,3,4,1,27,2,1,2
4166,24-Jun-10,Y,31,142,728,412,133,57,130,90,0,1,5,1,2,4,2,28,2,1,1
4167,2-Oct-11,N,24,121,690,763,564,120,104,139,1,1,5,1,1,3,3,9,1,3,1
4168,15-Sep-07,Y,25,130,645,232,409,176,186,177,0,1,5,2,1,3,3,20,1,1,1
4169,23-Apr-08,Y,23,73,298,854,292,183,100,178,1,1,4,2,3,4,1,8,2,2,1
4170,28-Oct-10,Y,25,123,454,855,967,133,193,126,0,1,4,1,1,2,1,8,2,2,2
4171,18-Nov-07,N,18,148,811,829,528,68,60,179,1,1,5,3,3,3,3,12,2,1,1
4172,24-Sep-09,Y,29,52,249,673,31,79,190,109,0,1,5,3,1,1,1,5,2,1,1
4173,4-May-07,N,30,95,953,901,18,81,62,129,0,1,4,2,3,2,3,2,1,3,2
4174,30-Dec-10,N,24,93,189,506,356,121,72,81,1,1,5,3,3,4,2,8,2,2,1
4175,15-Jun-12,N,17,120,874,135,877,189,193,79,1,1,5,1,3,2,1,26,2,3,1
4176,19-Oct-10,Y,14,80,943,702,479,174,144,90,1,2,3,3,3,3,2,12,1,1,1
4177,6-May-12,N,33,105,393,280,313,193,112,101,0,1,3,2,1,1,3,11,2,3,1
4178,6-Mar-13,Y,9,118,615,558,66,198,173,120,1,2,3,1,3,4,2,30,1,2,1
4179,15-Jun-10,Y,29,117,841,394,705,70,148,168,0,2,1,3,3,1,3,15,2,1,1
4180,17-Sep-07,Y,20,83,473,617,438,196,108,150,1,1,5,3,1,2,3,13,1,3,1
4181,25-Dec-10,Y,24,140,328,156,716,195,141,192,1,2,4,2,3,4,3,29,2,2,1
4182,17-Oct-08,Y,36,136,31,99,25,83,89,58,0,1,3,1,1,1,2,18,1,2,1
4183,21-Feb-10,Y,10,103,693,335,840,141,132,99,1,1,5,1,3,2,2,18,2,1,1
4184,2-Jan-10,Y,23,126,421,517,179,97,150,69,1,1,5,1,1,4,1,23,1,2,1
4185,28-Feb-13,Y,22,112,25,945,289,182,189,174,1,1,5,3,2,3,3,19,2,2,1
4186,18-Apr-10,Y,36,100,789,190,265,145,84,68,0,2,5,1,1,3,2,17,1,1,2
4187,22-Apr-10,N,28,67,17,664,614,125,57,176,0,1,2,3,1,1,1,1,1,2,1
4188,3-Jul-13,N,12,143,878,74,692,101,68,143,1,1,5,1,2,4,1,30,1,2,1
4189,5-Oct-07,N,17,65,671,811,128,55,198,155,1,1,5,3,2,1,3,12,1,2,1
4190,9-Sep-13,Y,16,118,442,914,626,124,82,129,1,1,5,1,1,2,2,26,1,1,1
4191,16-Jun-13,N,10,128,374,554,527,183,181,191,1,2,3,2,1,4,3,12,1,1,1
4192,22-Feb-08,N,34,81,790,569,42,140,151,157,0,2,4,2,2,3,2,23,2,3,2
4193,1-May-07,N,29,144,42,283,524,127,94,90,0,2,1,3,2,4,2,19,2,3,1
4194,26-Feb-12,N,16,117,342,175,651,118,156,183,1,1,4,3,1,4,1,22,2,3,1
4195,20-Jun-09,N,19,51,729,711,377,101,180,102,1,1,5,1,3,2,3,6,2,1,1
4196,10-Aug-10,Y,30,67,379,721,68,54,60,176,0,1,3,3,2,1,1,0,1,2,2
4197,1-Oct-11,Y,9,88,972,967,177,113,177,121,1,2,3,2,3,2,3,23,1,2,1
4198,6-Mar-13,N,19,52,217,844,224,114,87,174,1,2,5,2,1,4,3,9,2,2,1
4199,30-Sep-08,Y,29,94,856,56,564,85,143,92,0,2,2,2,1,2,3,10,2,3,2
4200,19-Dec-12,N,6,93,103,555,245,50,139,138,1,1,5,2,2,4,2,19,2,2,1
4201,29-Jan-08,Y,18,115,949,361,193,113,181,94,1,1,4,3,3,2,1,6,2,2,1
4202,18-Sep-13,Y,29,96,751,589,301,82,138,166,0,2,5,2,3,2,3,1,1,2,1
4203,10-Dec-07,Y,14,133,119,129,284,122,74,197,1,1,4,1,3,4,1,21,1,2,1
4204,3-Oct-11,Y,19,104,205,396,919,160,114,184,1,2,3,2,2,3,3,8,1,1,1
4205,16-Apr-11,Y,22,145,240,599,419,110,82,84,1,2,4,3,1,1,3,19,1,3,1
4206,22-Jan-12,Y,15,131,421,150,876,89,82,74,1,1,5,3,1,2,3,13,1,3,1
4207,3-Mar-08,Y,25,103,382,651,647,200,86,196,0,2,3,1,2,1,3,14,1,1,1
4208,21-Aug-10,Y,31,107,919,588,36,75,142,125,0,2,3,1,1,2,1,10,2,3,1
4209,27-Oct-11,Y,23,91,708,497,780,93,79,90,1,1,5,2,3,3,1,8,2,1,1
4210,22-Aug-09,Y,24,125,847,616,795,173,136,50,1,2,5,3,3,2,3,12,1,1,1
4211,7-May-10,Y,25,130,737,660,571,132,53,145,0,1,5,2,3,3,2,6,2,3,1
4212,23-May-09,N,28,109,889,932,625,111,164,62,0,2,5,3,1,4,1,12,1,3,1
4213,21-Aug-08,N,7,90,192,660,163,159,102,133,1,1,5,3,1,2,2,27,2,2,1
4214,26-Mar-13,N,26,86,504,890,839,142,60,122,0,1,1,3,1,3,3,17,2,2,2
4215,22-Feb-13,Y,19,91,799,384,196,92,116,175,1,1,4,3,2,3,3,29,1,1,1
4216,12-Oct-12,Y,19,56,883,86,909,79,67,118,1,2,5,3,1,3,1,19,1,1,1
4217,7-Aug-11,N,31,119,364,300,291,118,107,138,0,2,3,3,1,1,1,26,1,3,1
4218,16-Sep-13,N,8,139,115,220,255,171,179,161,1,1,5,3,1,3,3,25,1,1,1
4219,14-May-07,N,29,141,863,606,354,81,86,86,0,1,1,3,3,3,2,17,1,3,2
4220,13-Oct-08,Y,7,70,731,370,556,138,138,61,1,2,4,3,3,2,3,9,2,3,1
4221,26-May-12,N,17,129,850,364,532,54,175,104,1,1,5,2,3,4,1,20,2,2,1
4222,28-Feb-12,Y,24,150,795,50,696,59,76,133,1,2,3,1,2,2,2,11,1,3,1
4223,11-Sep-09,N,13,110,674,24,321,77,156,87,1,2,5,3,1,3,2,25,2,2,1
4224,16-Jun-12,Y,13,88,624,90,934,192,195,128,1,2,3,3,3,2,1,18,2,1,1
4225,2-Apr-08,N,33,116,829,614,828,56,137,135,0,1,5,2,2,2,3,23,2,1,1
4226,19-Dec-08,N,34,112,527,528,484,110,138,185,0,2,3,3,2,3,3,2,1,1,1
4227,6-Aug-12,Y,34,122,781,839,168,157,72,198,0,1,3,2,1,3,2,0,1,2,1
4228,2-Jun-13,Y,35,56,203,888,281,149,56,186,0,1,4,2,1,3,2,22,2,2,2
4229,20-Aug-08,N,36,127,352,224,74,148,156,152,0,1,1,3,3,3,1,26,2,2,1
4230,10-Jul-12,N,17,58,244,469,148,123,107,64,1,2,4,3,2,3,1,19,2,2,1
4231,7-Mar-11,N,28,138,481,554,980,82,93,197,0,2,1,2,1,3,1,14,2,2,1
4232,8-Sep-11,Y,27,94,191,313,554,123,154,183,0,1,3,2,3,2,3,0,1,3,2
4233,21-Mar-12,N,18,111,395,699,480,121,68,66,1,2,4,2,1,3,3,29,1,1,1
4234,11-Dec-07,Y,7,84,962,567,873,82,67,70,1,1,3,2,1,3,1,25,1,2,1
4235,22-Aug-12,Y,22,80,324,946,900,88,105,104,1,2,5,1,3,3,1,12,1,2,1
4236,30-Sep-07,Y,29,144,998,732,852,176,192,104,0,1,3,3,3,2,2,7,1,3,2
4237,5-Apr-12,Y,35,134,522,614,828,174,92,117,0,2,1,3,2,3,2,5,2,3,2
4238,25-Oct-09,N,17,116,576,86,583,176,151,61,1,1,5,1,1,4,1,29,2,2,1
4239,15-Sep-09,N,26,96,504,615,259,160,114,70,0,1,2,3,1,3,2,30,1,3,1
4240,3-May-13,N,9,51,333,490,703,195,192,106,1,1,5,3,1,1,1,21,1,1,1
4241,10-Jun-13,Y,27,135,261,31,765,61,152,181,0,2,4,2,3,4,2,21,2,2,1
4242,13-Feb-13,N,20,114,843,347,784,60,92,106,1,2,5,1,3,2,1,17,1,2,1
4243,29-Jun-09,Y,10,111,536,478,794,170,138,83,1,1,5,2,3,4,2,9,2,2,1
4244,19-Dec-09,N,31,89,657,808,300,135,131,132,0,2,4,1,2,2,1,11,1,1,1
4245,23-Nov-09,Y,36,57,292,99,281,56,182,157,0,1,1,1,2,3,2,0,1,3,1
4246,27-May-11,N,35,140,216,574,987,198,94,52,0,2,1,2,3,3,3,10,1,1,1
4247,24-Jul-12,Y,28,135,579,830,282,83,174,53,0,2,5,2,3,1,2,17,1,1,2
4248,14-Apr-12,N,33,76,717,411,998,163,193,184,0,1,1,3,1,2,2,0,2,3,1
4249,25-Aug-12,Y,30,117,292,968,882,145,182,161,0,1,2,2,2,4,1,7,1,2,1
4250,29-May-12,Y,18,56,258,310,22,68,158,198,1,1,5,1,3,2,3,16,1,3,1
4251,31-Oct-09,N,14,54,994,460,989,98,105,61,1,1,4,1,2,2,1,13,2,3,1
4252,13-Dec-08,Y,10,67,614,175,298,103,145,144,1,2,5,1,2,1,3,17,2,2,1
4253,29-Sep-12,Y,19,114,80,513,517,109,54,121,1,1,5,2,2,4,1,30,2,2,1
4254,28-Mar-09,Y,31,54,350,324,180,86,172,180,0,2,2,3,3,3,3,0,1,3,2
4255,31-Jul-09,N,14,63,967,156,966,111,180,84,1,2,3,2,1,1,2,24,1,2,1
4256,12-Dec-10,N,26,72,56,141,789,159,117,113,0,2,4,3,3,4,1,7,2,1,2
4257,9-Sep-11,Y,30,97,37,394,919,72,51,152,0,1,2,2,1,2,2,0,1,1,2
4258,26-Dec-08,Y,20,97,124,289,495,174,181,142,1,1,4,3,1,3,3,12,1,1,1
4259,12-Jan-12,N,26,140,200,210,151,166,74,126,0,2,5,3,2,4,3,3,1,1,2
4260,6-May-07,N,26,65,824,958,350,53,54,93,0,1,4,3,2,4,3,17,2,1,1
4261,27-Feb-13,N,26,74,946,372,165,57,92,182,0,1,1,3,1,1,3,13,2,1,1
4262,28-Sep-11,N,9,92,635,610,68,157,70,89,1,2,4,3,2,4,1,15,1,2,1
4263,3-Feb-13,Y,31,84,539,416,59,109,164,160,0,2,1,1,3,1,1,12,2,2,2
4264,16-Mar-08,N,21,82,655,868,449,137,183,136,1,2,5,2,1,3,1,22,1,3,1
4265,9-Aug-08,N,7,66,344,389,995,135,79,51,1,1,3,2,2,2,1,29,1,1,1
4266,7-May-12,N,20,107,676,732,609,126,63,138,1,1,4,2,3,1,1,18,1,3,1
4267,26-Apr-12,N,21,72,194,315,98,103,69,191,1,2,5,3,2,1,1,11,1,3,1
4268,12-Aug-12,Y,12,135,980,397,548,144,134,55,1,2,5,2,2,4,2,6,2,1,1
4269,29-Sep-10,N,34,58,729,816,893,74,186,139,0,1,3,3,1,2,3,2,1,2,2
4270,17-Aug-09,N,21,125,855,176,65,128,153,117,1,2,4,3,1,3,2,16,1,3,1
4271,23-Jan-13,Y,22,107,883,565,958,156,110,164,1,1,5,1,2,4,2,25,2,2,1
4272,7-Dec-07,Y,15,80,293,798,459,197,100,163,1,1,4,3,3,1,3,18,1,2,1
4273,20-Aug-08,Y,22,82,208,272,195,190,161,83,1,1,5,2,3,1,1,17,2,3,1
4274,24-Sep-07,Y,6,71,434,719,65,136,56,116,1,2,5,3,3,3,3,30,2,2,1
4275,4-Oct-08,Y,36,79,362,697,419,126,199,152,0,2,3,2,3,3,1,16,1,2,2
4276,22-Apr-09,N,17,132,319,638,195,121,63,200,1,2,5,2,3,2,3,22,2,3,1
4277,31-Mar-11,N,34,75,412,750,737,149,55,144,0,2,1,2,3,3,3,17,2,3,2
4278,12-Jul-12,N,7,105,458,536,369,123,89,165,1,1,4,2,1,1,2,29,2,2,1
4279,9-Sep-08,Y,18,104,604,338,898,122,84,179,1,1,5,2,2,3,2,12,2,3,1
4280,3-May-12,N,10,66,798,898,158,61,54,170,1,2,5,2,1,4,3,12,2,2,1
4281,18-Oct-11,Y,20,137,772,989,683,74,166,199,1,2,5,3,1,3,3,27,2,3,1
4282,27-Jan-09,Y,13,101,284,80,207,145,62,97,1,2,3,3,3,2,3,17,2,1,1
4283,2-Jan-12,N,20,103,271,779,857,155,176,179,1,2,5,3,1,2,1,12,1,3,1
4284,23-May-08,Y,27,70,157,461,572,186,171,66,0,1,3,3,1,1,1,14,2,2,1
4285,30-Aug-10,N,8,64,527,601,756,143,152,115,1,2,5,1,3,2,3,12,2,2,1
4286,19-May-09,N,10,83,845,203,577,107,180,78,1,1,5,3,3,3,3,9,1,1,1
4287,8-Jan-10,Y,16,56,118,254,44,188,163,191,1,2,5,1,3,3,1,18,1,2,1
4288,24-Sep-07,N,8,83,324,913,225,80,87,171,1,1,5,3,2,1,2,25,1,1,1
4289,8-Aug-10,N,26,141,697,260,519,78,172,57,0,1,3,1,2,4,2,25,2,1,2
4290,18-Jun-11,N,32,135,663,620,347,151,172,103,0,1,5,1,2,4,2,15,2,1,2
4291,16-Jan-12,Y,19,72,958,871,839,57,141,112,1,2,5,3,2,4,2,16,2,2,1
4292,28-Aug-13,N,23,123,718,474,154,194,182,114,1,2,5,3,2,2,2,25,2,1,1
4293,10-Apr-09,Y,6,137,716,950,235,88,68,138,1,2,3,2,1,2,2,12,2,2,1
4294,6-Aug-08,Y,26,102,398,432,773,194,171,192,0,1,2,3,2,4,3,7,1,1,2
4295,27-Jul-07,N,31,138,547,522,790,62,174,157,0,1,5,3,3,2,2,19,2,3,2
4296,19-Oct-07,N,17,86,762,719,784,167,169,60,1,2,3,2,3,3,2,22,2,3,1
4297,6-Feb-08,N,35,75,229,962,893,77,153,155,0,1,2,1,3,4,3,22,2,2,2
4298,9-Jun-07,Y,25,129,820,361,586,117,95,55,0,1,1,1,2,1,1,9,1,1,1
4299,17-Jun-13,N,22,59,216,862,165,111,122,97,1,1,5,1,3,2,1,18,1,2,1
4300,15-Jan-10,Y,13,150,925,163,914,149,94,117,1,2,4,2,2,1,3,27,2,1,1
4301,31-Mar-10,N,34,145,212,695,846,109,119,135,0,2,4,1,1,2,1,6,2,2,1
4302,11-Oct-10,Y,20,125,939,431,364,124,78,90,1,1,5,1,2,4,1,19,1,1,1
4303,17-Jan-13,N,16,131,444,381,860,84,178,158,1,1,5,2,1,2,3,12,1,2,1
4304,23-Aug-10,N,28,77,36,952,534,151,62,88,0,2,2,1,2,3,3,3,2,1,1
4305,13-Sep-11,N,6,123,409,795,635,172,131,167,1,2,5,1,1,1,2,10,2,3,1
4306,16-Feb-12,N,29,56,141,479,32,183,52,117,0,2,3,2,2,2,2,6,1,3,2
4307,9-Nov-09,N,18,115,341,778,129,132,169,104,1,1,4,2,1,1,1,20,2,2,1
4308,12-Nov-12,N,24,106,315,91,849,59,82,179,1,1,5,3,1,3,2,6,1,3,1
4309,6-Apr-12,N,32,132,567,567,422,95,81,196,0,2,1,1,3,2,3,4,2,3,2
4310,11-Sep-12,Y,10,60,391,903,778,58,71,74,1,1,5,1,3,2,3,12,2,1,1
4311,10-Aug-10,Y,35,90,516,60,346,180,100,120,0,1,4,1,1,2,2,13,2,1,1
4312,7-Nov-08,Y,9,146,648,250,771,125,162,56,1,1,4,2,1,3,2,12,2,3,1
4313,30-Oct-09,N,28,50,350,274,344,126,183,160,0,2,5,2,1,4,2,24,2,3,1
4314,15-Jun-13,N,18,77,743,481,195,132,163,129,1,2,3,2,2,1,3,26,2,1,1
4315,2-Jan-11,Y,16,81,852,681,215,196,141,170,1,2,5,1,1,4,2,12,1,1,1
4316,13-Oct-07,N,34,113,994,594,96,126,121,80,0,2,5,2,2,4,2,21,1,3,1
4317,24-Jan-10,N,30,124,113,652,979,123,158,90,0,1,1,2,1,4,3,9,2,2,1
4318,25-Jan-12,N,31,145,630,659,784,147,61,131,0,2,2,2,2,1,3,26,1,2,2
4319,4-Nov-09,Y,26,125,704,462,504,76,180,50,0,2,1,2,1,4,2,12,1,3,2
4320,7-Jul-12,Y,18,149,344,172,609,163,111,186,1,2,3,2,1,2,3,18,1,3,1
4321,14-Jun-08,N,21,85,886,676,202,187,171,120,1,2,5,1,2,3,2,13,1,2,1
4322,10-Dec-08,N,8,104,358,486,338,71,83,97,1,2,3,3,2,3,3,9,2,2,1
4323,24-Dec-11,Y,14,106,360,52,965,125,153,155,1,1,3,2,2,4,1,12,1,3,1
4324,3-Jun-07,Y,33,149,893,172,475,51,99,145,0,1,1,1,1,3,3,0,1,3,1
4325,11-Jul-12,Y,30,80,500,858,22,169,86,141,0,2,5,2,2,2,2,5,2,3,2
4326,17-Jun-13,N,13,124,848,813,212,63,88,132,1,1,5,1,1,3,3,30,1,1,1
4327,11-Jun-10,N,17,99,173,542,484,180,61,57,1,2,4,3,1,4,3,25,1,3,1
4328,16-Jul-11,N,33,132,872,139,704,122,157,80,0,2,4,1,1,2,1,29,1,2,2
4329,11-Jan-09,Y,11,119,12,491,186,143,72,65,1,1,3,1,3,1,1,6,2,1,1
4330,25-Aug-11,N,28,80,851,22,471,179,74,114,0,2,1,2,3,3,1,1,1,3,2
4331,28-Nov-11,N,11,87,946,774,339,101,156,121,1,1,3,3,3,4,1,14,1,1,1
4332,26-Nov-10,Y,13,81,283,111,640,109,136,149,1,2,5,2,1,2,3,12,1,2,1
4333,9-May-12,Y,22,81,228,408,621,89,175,155,1,2,3,3,2,3,3,25,1,3,1
4334,24-Nov-08,Y,12,62,776,153,366,113,60,68,1,2,5,3,2,4,1,12,1,2,1
4335,13-Feb-10,N,22,74,520,835,697,69,75,189,1,1,5,1,3,2,2,17,1,3,1
4336,7-Jul-09,Y,21,132,26,125,463,158,83,188,1,2,3,2,3,3,3,23,2,1,1
4337,28-Feb-08,N,6,80,254,993,167,125,53,58,1,2,5,3,3,2,2,12,1,1,1
4338,19-Mar-11,N,25,128,564,484,121,70,55,82,0,2,1,2,3,4,1,29,2,1,1
4339,19-Apr-08,Y,31,103,376,946,939,121,78,198,0,2,5,1,3,2,2,19,1,1,2
4340,4-Nov-07,N,25,142,140,466,431,129,116,74,0,1,5,3,3,1,3,3,2,3,1
4341,7-Jan-11,N,20,123,817,474,15,191,182,78,1,1,4,3,1,2,3,8,2,1,1
4342,30-Mar-12,N,10,55,540,318,257,158,61,130,1,2,5,3,2,1,1,26,2,2,1
4343,23-Dec-08,N,24,55,505,926,405,140,178,73,1,2,4,3,2,3,2,8,1,2,1
4344,9-Sep-10,N,26,139,684,637,599,148,133,137,0,1,1,2,2,4,2,16,1,2,2
4345,30-Apr-13,N,6,132,678,509,873,89,87,171,1,2,4,1,2,4,3,12,1,2,1
4346,15-Jul-11,Y,26,135,54,765,699,86,194,62,0,2,4,1,2,4,3,15,1,1,2
4347,6-Aug-10,N,32,107,270,750,617,87,119,63,0,2,4,2,1,1,1,6,1,3,2
4348,5-Jul-10,Y,30,69,503,506,488,181,177,157,0,1,3,2,1,4,1,15,1,1,1
4349,4-Aug-07,N,9,74,848,768,729,141,127,193,1,1,4,1,3,3,2,14,1,1,1
4350,14-Apr-10,N,25,72,702,73,716,60,144,186,0,1,5,1,2,2,3,29,1,2,1
4351,12-Aug-08,Y,11,71,430,70,759,153,100,159,1,2,5,2,1,3,3,23,1,1,1
4352,20-Oct-09,N,10,64,259,16,123,59,147,51,1,1,3,2,2,1,1,25,1,1,1
4353,15-Nov-08,Y,19,100,848,995,675,167,185,142,1,2,4,3,2,3,2,19,1,2,1
4354,1-Sep-09,Y,22,72,749,376,707,183,135,143,1,2,5,3,1,2,3,6,1,2,1
4355,20-Jan-09,N,33,76,513,1000,846,183,143,81,0,1,1,2,3,1,3,5,1,2,1
4356,18-Jan-13,Y,34,93,895,969,999,103,102,181,0,1,4,1,2,4,2,9,1,3,2
4357,30-Jun-13,Y,36,108,830,350,114,115,67,135,0,2,5,2,3,1,1,8,1,2,1
4358,2-Aug-09,Y,30,125,824,374,521,179,96,127,0,2,3,3,2,4,1,6,2,2,2
4359,5-Apr-09,Y,22,130,710,813,226,70,164,94,1,2,5,1,1,2,2,22,2,3,1
4360,31-Jan-11,N,31,98,49,34,811,119,143,170,0,2,4,2,2,4,3,18,1,1,1
4361,26-Jul-07,Y,16,150,33,555,496,137,184,140,1,1,5,3,2,4,3,25,2,3,1
4362,26-Jan-12,N,35,106,319,366,885,119,73,130,0,2,1,3,1,2,2,6,2,1,2
4363,31-Aug-12,N,17,50,348,808,557,139,109,173,1,2,5,2,2,3,2,20,1,3,1
4364,31-Aug-10,Y,33,123,308,163,178,79,177,147,0,1,5,2,3,2,3,8,2,2,2
4365,17-Nov-08,Y,14,103,736,15,729,158,66,96,1,1,5,3,2,2,3,10,2,3,1
4366,21-May-13,N,11,129,696,884,959,52,60,182,1,1,3,3,3,4,2,12,1,1,1
4367,30-Oct-12,Y,16,100,679,734,204,81,115,161,1,2,3,1,1,1,3,16,1,1,1
4368,11-Feb-10,Y,27,59,813,418,600,164,86,157,0,1,5,3,3,2,2,17,1,1,2
4369,26-Jun-12,N,15,102,441,30,478,174,61,144,1,1,5,1,2,4,3,12,1,3,1
4370,28-May-11,Y,7,72,20,889,863,161,131,85,1,1,5,3,1,2,3,15,2,3,1
4371,12-Aug-11,N,16,150,382,519,790,167,102,108,1,1,3,3,2,1,2,15,2,3,1
4372,18-Dec-07,Y,13,143,343,649,422,67,90,111,1,1,5,3,2,3,3,8,1,2,1
4373,29-Aug-13,Y,26,60,373,387,135,191,190,187,0,1,5,1,3,4,1,10,1,1,2
4374,16-Aug-10,N,15,113,372,359,282,93,156,62,1,1,4,1,3,1,3,12,2,1,1
4375,15-May-13,N,11,61,335,591,866,98,108,195,1,1,4,1,1,3,3,30,1,1,1
4376,24-Aug-09,Y,33,85,422,429,716,63,114,172,0,1,4,1,2,1,3,4,2,3,2
4377,28-Jun-09,N,35,133,46,658,721,64,112,146,0,1,5,3,1,4,1,8,1,3,2
4378,29-May-09,N,25,103,114,673,282,52,131,57,0,1,5,1,3,4,3,11,1,2,2
4379,1-Feb-08,Y,19,77,131,128,663,179,165,82,1,2,5,1,1,4,1,28,1,1,1
4380,11-Dec-12,N,6,104,706,183,210,93,183,82,1,2,5,3,3,1,3,23,1,1,1
4381,4-Aug-11,N,15,122,175,667,252,195,161,139,1,1,5,2,2,3,3,30,1,3,1
4382,18-Aug-07,Y,26,95,918,808,288,95,104,147,0,1,3,1,2,4,2,21,2,1,2
4383,1-Oct-10,Y,25,87,805,545,647,179,79,139,0,2,2,3,3,2,1,24,2,1,2
4384,17-Mar-11,N,8,63,315,344,200,103,126,71,1,1,5,3,3,2,1,25,1,2,1
4385,13-Jun-11,Y,6,115,668,320,341,133,128,75,1,2,5,3,1,2,3,12,2,1,1
4386,13-May-12,N,22,108,511,819,768,128,109,167,1,2,3,2,3,4,3,11,1,1,1
4387,10-May-07,Y,14,138,903,646,780,74,99,174,1,2,5,1,1,4,1,30,2,1,1
4388,8-Jan-11,N,16,63,607,834,525,104,152,122,1,2,5,2,2,2,1,18,2,2,1
4389,5-Jun-07,Y,36,148,374,539,171,59,192,79,0,2,2,1,3,1,1,2,2,1,1
4390,6-Nov-08,N,36,108,292,783,62,95,127,147,0,1,2,2,3,2,2,1,1,1,2
4391,25-Sep-11,N,27,93,827,572,713,161,99,64,0,2,3,3,1,1,2,22,1,1,1
4392,30-Apr-10,N,15,50,125,999,752,191,79,190,1,1,5,3,3,1,1,12,2,2,1
4393,21-Dec-10,Y,15,111,606,588,300,121,174,196,1,2,5,2,3,4,1,12,1,1,1
4394,24-Oct-11,N,19,115,212,629,510,130,195,183,1,2,5,2,1,1,1,27,1,1,1
4395,21-Aug-11,N,20,67,14,82,413,156,125,191,1,2,3,3,2,3,1,15,2,1,1
4396,20-Oct-09,N,23,107,829,307,337,139,178,56,1,2,5,3,1,1,3,12,1,2,1
4397,19-Jun-11,Y,28,51,777,403,860,69,75,106,0,2,4,3,3,1,3,17,2,2,1
4398,30-Dec-07,N,20,52,380,678,61,172,52,69,1,2,5,2,1,3,2,13,1,1,1
4399,23-Feb-12,N,26,95,710,267,709,55,141,182,0,2,1,3,1,1,2,21,2,2,1
4400,17-Jul-09,Y,19,112,18,232,280,191,187,106,1,1,5,3,2,3,1,10,1,3,1
4401,18-Feb-08,N,29,141,287,144,519,52,126,64,0,2,3,1,2,4,1,29,2,1,2
4402,16-Feb-12,Y,12,65,162,987,850,111,170,146,1,2,3,2,1,1,2,16,2,2,1
4403,14-Feb-08,N,26,51,934,261,68,117,70,100,0,2,2,1,3,3,3,3,2,3,2
4404,2-Aug-12,N,12,89,253,970,272,96,183,150,1,2,3,3,2,1,1,17,2,3,1
4405,28-Jul-08,Y,33,66,655,842,906,169,143,197,0,2,4,2,3,2,2,30,2,1,2
4406,25-Jul-10,Y,10,121,610,873,644,87,188,183,1,2,5,3,2,3,3,23,1,2,1
4407,18-Sep-08,N,14,121,160,589,674,132,195,151,1,2,5,3,2,2,2,21,1,3,1
4408,1-Aug-12,Y,31,56,349,832,125,85,143,194,0,1,3,3,1,4,1,21,2,1,1
4409,10-Jul-10,N,31,78,620,656,355,114,117,67,0,2,4,1,2,3,1,21,2,1,2
4410,2-Aug-12,N,32,146,197,868,461,176,158,107,0,1,5,2,1,1,1,18,2,3,1
4411,30-Jul-13,Y,26,87,327,156,530,85,186,82,0,2,1,1,2,2,1,28,2,1,1
4412,4-Apr-12,N,7,106,952,81,325,121,113,159,1,2,5,3,1,2,2,13,2,1,1
4413,11-Jun-10,Y,17,102,827,101,702,86,176,134,1,1,5,3,3,3,1,12,1,2,1
4414,18-Jan-12,N,11,55,281,456,324,125,98,147,1,2,5,2,2,2,3,12,2,1,1
4415,3-Dec-09,Y,6,83,820,201,791,100,51,122,1,1,4,2,1,2,1,9,2,1,1
4416,2-Jun-13,Y,24,127,41,801,710,172,71,100,1,1,5,3,1,1,3,20,1,1,1
4417,30-Aug-13,Y,20,145,376,825,141,152,160,141,1,2,5,3,3,2,1,20,2,1,1
4418,28-Jun-09,N,22,133,713,959,191,121,116,143,1,1,5,1,2,4,1,8,2,2,1
4419,17-Apr-10,Y,33,65,164,969,755,152,83,182,0,1,1,1,3,3,3,13,2,2,2
4420,20-Apr-12,Y,8,94,548,496,654,139,125,114,1,1,5,2,2,2,2,9,2,2,1
4421,19-Aug-07,N,20,74,697,983,987,112,165,85,1,2,5,2,2,1,3,26,2,3,1
4422,21-Apr-10,Y,6,128,801,858,53,130,102,174,1,1,5,3,2,2,2,26,1,1,1
4423,1-Sep-08,N,26,117,753,920,305,199,84,92,0,1,3,1,2,3,2,25,2,2,2
