age1,salary,Num_Citylived,jobtype,dv_jt_other,dv_jt_govt,dv_jt_biz,dv_jt_pvt,Payer,dv_payer_parents,dv_payer_self,dv_payer_company,ClsRelativesCnt,Travel,dv_travel_low,dv_travel_medium,dv_travel_high,RelativesAbroad,dv_Rel_yes,dv_Rel_No,AvgBill,StdAvgBill
64,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,439.75,-1.29816399
65,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,622.25,0.514025241
38,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,606.75,0.360113279
24,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,483.25,-0.866217516
43,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,430.25,-1.392497128
46,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,599.75,0.290604651
54,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,668,0.968313775
61,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,696.5,1.251313189
34,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,568.25,-0.022184175
26,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,740.75,1.690707016
36,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,624,0.531402398
26,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,588,0.173929454
58,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,576.5,0.059736708
51,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,615,0.442034162
31,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,478,-0.918348987
42,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,476.25,-0.935726144
28,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,575.25,0.047324453
33,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,733.75,1.621198388
55,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,393.75,-1.754934974
30,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,486,-0.838910555
25,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,566,-0.044526234
55,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,571.5,0.010087688
45,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,573.25,0.027464845
28,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,472.25,-0.97544536
35,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,676.75,1.05519956
35,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,528,-0.421858786
55,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,565.75,-0.047008685
44,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,488,-0.819050947
38,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,631.25,0.603393477
60,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,521.25,-0.488884964
28,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,537.25,-0.330008099
47,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,490,-0.799191339
50,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,588.25,0.176411905
58,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,539.25,-0.310148491
29,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,651,0.799507107
45,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,406.25,-1.630812424
40,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,727.75,1.561619564
32,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,652,0.809436911
58,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,568.5,-0.019701724
29,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,700.75,1.293514856
40,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,549,-0.213332902
26,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,646,0.749858086
60,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,521.5,-0.486402512
48,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,531.25,-0.389586923
27,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,619.75,0.489200731
42,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,408.25,-1.610952816
45,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,460.25,-1.094603008
46,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,666.75,0.95590152
63,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,454.5,-1.151699381
25,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,518.75,-0.513709474
27,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,654,0.829296519
55,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,666.25,0.950936618
51,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,419.25,-1.501724972
65,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,651.25,0.801989558
23,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,576.25,0.057254257
50,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,550,-0.203403098
35,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,685,1.137120443
45,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,490.25,-0.796708888
31,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,614.25,0.434586809
63,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,451.75,-1.179006342
33,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,521,-0.491367415
48,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,330.25,-2.385477529
63,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,547.25,-0.230710059
50,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,681,1.097401227
28,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,723.75,1.521900348
45,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,585,0.144140042
44,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,654,0.829296519
31,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,607,0.36259573
58,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,592.5,0.218613572
44,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,508,-0.620454867
33,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,591.25,0.206201317
58,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,434.75,-1.34781301
64,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,657.25,0.861568382
35,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,508,-0.620454867
47,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,460.25,-1.094603008
38,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,770.75,1.988601136
42,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,556.25,-0.141341823
61,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,627.5,0.566156712
39,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,629.25,0.583533869
51,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,572.75,0.022499943
41,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,629,0.581051418
42,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,555,-0.153754078
41,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,537.25,-0.330008099
31,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,559.25,-0.111552411
47,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,550,-0.203403098
46,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,530.25,-0.399516727
41,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,713.75,1.422602308
25,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,710,1.385365543
23,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,399.5,-1.697838601
25,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,640.75,0.697726615
29,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,685,1.137120443
57,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,624.25,0.533884849
56,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,628.5,0.576086516
31,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,722,1.504523191
55,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,492.5,-0.774366829
54,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,533,-0.372209766
50,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,416,-1.533996835
23,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,590.25,0.196271513
50,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,443,-1.265892127
61,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,718.25,1.467286426
37,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,593.75,0.231025827
56,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,396.5,-1.727628013
42,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,711.75,1.4027427
61,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,659.25,0.88142799
63,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,437.5,-1.320506049
25,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,552.75,-0.176096137
37,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,661,0.898805147
60,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,415.75,-1.536479286
40,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,647,0.75978789
51,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,650,0.789577303
34,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,619,0.481753378
25,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,712.75,1.412672504
44,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,435.25,-1.342848108
35,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,691.75,1.20414662
36,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,627,0.56119181
46,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,633.75,0.628217987
60,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,631.5,0.605875928
24,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,569.25,-0.012254371
50,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,332.25,-2.365617921
29,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,571,0.005122786
48,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,357.25,-2.117372821
51,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,668,0.968313775
28,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,750.75,1.790005056
61,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,588.25,0.176411905
44,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,671,0.998103187
22,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,402.25,-1.67053164
35,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,589,0.183859258
55,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,632.5,0.615805732
26,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,468,-1.017647027
56,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,614.5,0.43706926
30,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,541.25,-0.290288883
62,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,423.75,-1.457040854
44,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,579.25,0.087043669
62,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,517.5,-0.526121729
50,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,599.75,0.290604651
32,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,578,0.074631414
50,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,571.75,0.012570139
64,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,594.5,0.23847318
35,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,647.75,0.767235243
53,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,543.25,-0.270429275
44,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,632,0.61084083
24,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,666.25,0.950936618
54,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,588,0.173929454
25,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,662,0.908734951
42,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,478,-0.918348987
49,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,597.25,0.265780141
63,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,582.25,0.116833081
56,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,518.25,-0.518674376
28,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,642,0.71013887
35,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,789.75,2.177267413
59,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,513.5,-0.565840945
45,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,437.25,-1.3229885
55,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,572.5,0.020017492
25,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,618.75,0.479270927
50,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,449.25,-1.203830852
57,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,643.25,0.722551125
35,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,653,0.819366715
54,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,420.25,-1.491795168
50,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,453,-1.166594087
41,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,529,-0.411928982
23,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,548.25,-0.220780255
50,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,453,-1.166594087
56,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,517.5,-0.526121729
31,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,621,0.501612986
40,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,723,1.514452995
63,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,491.5,-0.784296633
40,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,622.25,0.514025241
33,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,489.25,-0.806638692
47,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,445,-1.246032519
50,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,548.25,-0.220780255
57,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,727.25,1.556654662
38,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,675.75,1.045269756
60,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,373.5,-1.956013506
23,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,638.25,0.672902105
38,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,681.75,1.10484858
52,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,701.75,1.30344466
53,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,450,-1.196383499
51,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,594,0.233508278
44,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,661,0.898805147
31,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,644.25,0.732480929
35,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,633,0.620770634
58,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,412.75,-1.566268698
36,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,677.25,1.060164462
56,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,597.5,0.268262592
63,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,704.5,1.330751621
47,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,348.25,-2.206741057
63,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,704.5,1.330751621
28,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,596.25,0.255850337
46,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,583,0.124280434
34,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,600,0.293087102
60,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,634.5,0.63566534
53,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,641,0.700209066
30,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,526.25,-0.439235943
50,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,544,-0.262981922
57,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,449.75,-1.19886595
29,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,540,-0.302701138
44,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,580.25,0.096973473
45,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,739.75,1.680777212
39,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,578.75,0.082078767
53,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,648,0.769717694
62,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,602.25,0.315429161
37,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,495,-0.749542319
36,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,671,0.998103187
34,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,733,1.613751035
48,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,506.25,-0.637832024
28,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,598.25,0.275709945
57,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,560.25,-0.101622607
42,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,657.75,0.866533284
65,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,567.5,-0.029631528
49,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,498.25,-0.717270456
32,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,695.75,1.243865836
30,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,715,1.435014563
52,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,494,-0.759472123
54,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,539,-0.312630942
35,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,733,1.613751035
24,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,574,0.034912198
35,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,463.25,-1.064813596
38,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,491,-0.789261535
53,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,752.75,1.809864664
24,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,646.25,0.752340537
46,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,418.25,-1.511654776
40,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,647.75,0.767235243
27,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,750,1.782557703
50,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,502.25,-0.67755124
54,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,643.75,0.727516027
63,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,535.5,-0.347385256
35,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,543.25,-0.270429275
25,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,593.75,0.231025827
35,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,685,1.137120443
37,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,567,-0.03459643
28,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,612,0.41224475
50,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,574,0.034912198
28,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,650,0.789577303
41,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,688,1.166909855
45,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,465.25,-1.044953988
32,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,666.25,0.950936618
60,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,467.75,-1.020129478
40,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,613.75,0.429621907
65,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,718.5,1.469768877
60,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,510.25,-0.598112808
50,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,370.25,-1.988285369
38,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,672,1.008032991
28,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,615,0.442034162
40,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,566,-0.044526234
52,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,581,0.104420826
46,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,491.25,-0.786779084
61,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,658.25,0.871498186
50,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,496.25,-0.737130064
36,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,751.75,1.79993486
64,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,550.5,-0.198438196
23,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,551.25,-0.190990843
38,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,627.25,0.563674261
