master_id,Responder,Age,Channel,FS_code,Marital_status,Gender,Prosperity_Index,WSI,IncomeGrp,No of prod1,MSL_prod1,MR_prod,LifeStage,No of prod2,MSL_prod2,num_of_cars,Family_doctor
11031,0,22,Broker,D,No,Male,Low,3,2,8,26,Bike,Low,9,10,0,0
11032,0,20,Broker,D,Other,Male,Medium,2,3,8,12,Bike,Medium,7,32,4,1
11033,0,24,Broker,D,Yes,Male,High,1,2,8,15,Bike,High,9,17,4,1
11034,0,27,Broker,D,Yes,Male,Medium,2,3,2,21,Bike,Medium,7,3,1,1
11035,0,22,Broker,D,Other,Male,High,1,3,2,31,Bike,High,5,27,3,0
11036,0,33,Broker,D,No,Male,Low,3,2,10,13,Bike,Low,7,2,3,0
11037,0,56,Broker,D,Yes,Male,High,1,3,9,32,Bike,High,1,22,1,0
11038,0,36,Broker,D,Other,Male,Medium,2,3,10,12,Bike,Medium,7,29,4,1
11039,0,49,Broker,D,Yes,Male,Medium,2,3,5,1,Bike,Medium,3,33,0,0
11040,0,35,Broker,D,Other,Male,Medium,2,1,4,5,Bike,Medium,6,5,4,0
11041,0,46,Broker,D,No,Male,High,1,1,1,35,Home,High,1,35,1,1
11042,0,37,Broker,D,No,Male,High,1,3,9,19,Home,High,5,9,1,0
11043,0,22,Broker,D,Other,Male,Low,3,3,7,10,Home,Low,8,16,0,0
11044,0,20,Broker,D,No,Male,High,1,3,8,17,Home,High,7,6,0,0
11045,0,28,Broker,D,Yes,Male,Medium,2,2,4,23,Home,Medium,8,7,3,1
11046,0,21,Broker,D,Yes,Male,High,1,3,3,26,Home,High,10,33,3,0
11047,0,23,Broker,D,Other,Male,Low,3,3,6,8,Home,Low,4,32,1,1
11048,0,47,Broker,D,Other,Male,Low,3,1,10,10,Home,Low,9,22,0,0
11049,0,57,Broker,D,No,Male,High,1,2,3,24,Home,High,2,12,1,1
11050,0,37,Broker,D,Yes,Male,Medium,2,1,7,10,Home,Medium,3,8,3,1
11051,0,24,Broker,D,Other,Male,High,1,1,8,9,Home,High,5,3,4,1
11052,0,25,Broker,D,Yes,Male,Medium,2,1,3,18,Home,Medium,5,34,1,1
11053,0,42,Broker,D,Yes,Male,High,1,1,6,17,Home,High,3,31,2,0
11054,0,58,Broker,D,Yes,Male,Low,3,2,6,20,Home,Low,3,11,2,1
11055,0,51,Broker,D,Other,Male,Medium,2,3,10,4,Home,Medium,3,13,2,1
11056,0,47,Broker,D,Other,Male,High,1,3,7,35,Home,High,4,31,4,1
11057,0,26,Broker,D,No,Male,Medium,2,2,2,29,Home,Medium,8,32,0,1
11058,0,53,Broker,D,Other,Male,Medium,2,3,9,20,Home,Medium,2,21,2,0
11059,0,35,Broker,D,Yes,Male,Medium,2,2,9,28,Home,Medium,4,15,3,0
11060,0,48,Broker,D,Yes,Male,Medium,2,3,3,31,Home,Medium,9,27,2,0
11061,0,39,Broker,D,Yes,Male,Low,3,1,9,1,Home,Low,8,28,1,1
11062,0,36,Broker,D,Other,Male,Low,3,3,7,29,Home,Low,10,10,2,0
11063,0,38,Broker,D,Yes,Male,High,1,3,2,10,Home,High,9,29,3,0
11064,0,22,Broker,D,Other,Male,High,1,1,3,35,Home,High,1,16,4,1
11065,0,43,Broker,D,Other,Male,Medium,2,2,5,1,Home,Medium,2,28,3,1
11066,0,50,Broker,D,No,Male,Medium,2,2,5,13,Home,Medium,5,28,1,1
11067,0,53,Broker,D,Other,Male,Low,3,1,3,13,Home,Low,4,20,0,0
11068,0,22,Broker,D,No,Male,Low,3,1,3,3,Home,Low,2,5,3,1
11069,0,33,Broker,D,Other,Male,Medium,2,2,9,33,Home,Medium,4,31,0,1
11070,0,23,Broker,D,Other,Male,Medium,2,1,3,34,Home,Medium,3,20,4,0
11071,0,37,Broker,D,No,Male,Medium,2,2,9,16,Home,Medium,3,21,1,0
11072,0,57,Broker,D,Yes,Male,High,1,1,6,13,Home,High,2,31,0,1
11073,0,33,Broker,D,No,Male,Medium,2,3,2,21,Home,Medium,8,9,2,1
11074,0,33,Broker,D,Other,Male,Low,3,3,7,6,Home,Low,6,25,0,0
11075,0,33,Broker,D,No,Male,Medium,2,2,6,28,Home,Medium,8,5,4,0
11076,0,38,Broker,D,Other,Male,Medium,2,3,5,19,Home,Medium,7,22,1,0
11077,0,60,Broker,D,Other,Male,High,1,2,1,5,Home,High,7,20,4,0
11078,0,40,Broker,D,Other,Male,High,1,3,1,17,Home,High,8,36,4,0
11079,0,31,Broker,D,Yes,Male,Medium,2,3,3,22,Home,Medium,9,8,2,1
11080,0,48,Broker,D,Yes,Male,Medium,2,3,8,21,Home,Medium,5,5,4,0
11081,0,23,Broker,D,No,Male,Low,3,2,2,33,Home,Low,1,6,4,0
11082,0,34,Broker,D,No,Male,High,1,2,5,1,Home,High,3,33,1,0
11083,0,57,Broker,D,Yes,Male,Medium,2,1,8,23,Home,Medium,1,20,1,0
11084,0,36,Broker,D,No,Male,Low,3,2,2,11,Home,Low,5,19,2,1
11085,0,52,Broker,D,Yes,Male,High,1,1,7,7,Home,High,2,5,2,1
11086,0,28,Broker,D,Other,Male,Low,3,1,5,16,Home,Low,1,3,4,1
11087,0,55,Broker,D,Other,Male,High,1,2,4,8,Home,High,3,30,1,0
11088,0,44,Broker,D,Other,Male,Medium,2,1,8,36,Home,Medium,3,11,4,1
11089,0,58,Broker,D,Yes,Male,High,1,2,5,5,Home,High,3,30,2,0
11090,0,27,Broker,D,Other,Male,Low,3,3,8,26,Home,Low,6,9,1,0
11091,0,60,Broker,D,Other,Male,Low,3,1,8,8,Home,Low,5,32,4,1
11092,0,39,Broker,D,Yes,Male,Low,3,3,8,6,Home,Low,1,19,1,1
11093,0,54,Broker,D,Other,Male,High,1,3,3,9,Home,High,5,22,0,0
11094,0,54,Broker,D,Yes,Male,High,1,1,10,11,Home,High,6,29,4,0
11095,0,26,Broker,D,Yes,Male,Low,3,1,4,26,Home,Low,6,32,2,0
11096,0,28,Broker,D,Other,Male,Low,3,2,8,2,Home,Low,10,17,3,0
11097,0,56,Broker,D,Yes,Male,High,1,2,1,36,Home,High,8,24,4,1
11098,0,50,Broker,D,Other,Male,High,1,2,6,17,Home,High,2,19,3,0
11099,0,44,Broker,D,No,Male,High,1,1,2,13,Home,High,5,10,4,1
11100,0,38,Broker,D,Other,Male,Medium,2,3,1,15,Home,Medium,9,8,2,1
11101,0,42,Broker,D,Yes,Male,Low,3,3,10,7,Home,Low,4,7,2,0
11102,0,20,Broker,D,No,Male,Low,3,2,7,15,Home,Low,3,20,3,1
11103,0,30,Broker,D,Other,Male,Low,3,3,9,13,Home,Low,9,25,3,1
11104,0,20,Broker,D,Yes,Male,Medium,2,1,6,33,Home,Medium,1,9,2,0
11105,0,39,Broker,D,Yes,Male,High,1,2,7,25,Home,High,8,16,2,1
11106,0,28,Broker,D,Other,Male,High,1,1,2,8,Home,High,7,14,0,1
11107,0,46,Broker,D,Yes,Male,High,1,3,10,7,Home,High,9,15,3,0
11108,0,39,Broker,D,No,Male,Medium,2,1,6,18,Home,Medium,9,4,4,0
11109,0,22,Broker,D,No,Male,Medium,2,2,8,22,Home,Medium,4,36,3,1
11110,0,43,Broker,D,Other,Male,Low,3,3,5,36,Home,Low,2,10,2,1
11111,0,53,Broker,D,Other,Male,Medium,2,2,9,17,Home,Medium,10,32,4,1
11112,0,37,Broker,D,No,Male,Low,3,2,8,29,Home,Low,1,7,1,0
11113,0,34,Broker,D,Other,Male,Low,3,2,8,15,Home,Low,9,3,4,1
11114,0,40,Broker,D,No,Male,Medium,2,2,1,33,Home,Medium,9,26,0,0
11115,0,22,Broker,D,No,Male,High,1,3,5,18,Home,High,8,1,4,1
11116,0,54,Broker,D,Other,Male,High,1,2,9,30,Home,High,2,19,3,0
11117,0,51,Broker,D,No,Male,High,1,1,7,35,Home,High,7,2,3,1
11118,0,27,Broker,D,No,Male,Medium,2,1,2,2,Home,Medium,2,28,1,0
11119,0,52,Broker,D,No,Male,Low,3,3,4,11,Home,Low,1,11,2,1
11120,0,58,Broker,D,No,Male,Low,3,1,9,10,Home,Low,5,12,4,0
11121,0,49,Broker,D,No,Male,High,1,1,5,33,Home,High,7,3,4,1
11122,0,45,Broker,D,Other,Male,High,1,3,3,32,Home,High,7,1,3,1
11123,0,44,Broker,D,Yes,Male,Medium,2,3,1,23,Home,Medium,10,8,0,1
11124,0,43,Broker,D,Yes,Male,Low,3,2,6,29,Home,Low,6,3,0,0
11125,0,39,Broker,D,Yes,Male,Medium,2,3,10,12,Home,Medium,6,28,1,0
11126,0,42,Broker,D,Yes,Male,High,1,2,4,1,Home,High,7,24,2,1
11127,0,26,Broker,D,Yes,Male,Medium,2,3,6,27,Home,Medium,1,23,1,0
11128,0,24,Broker,D,Other,Male,High,1,1,9,5,Home,High,10,12,0,0
11129,0,56,Broker,D,Other,Male,High,1,3,7,18,Home,High,5,27,4,1
11130,0,39,Broker,D,No,Male,High,1,2,6,17,Home,High,8,18,3,0
11131,0,34,Broker,D,No,Male,High,1,2,9,32,Home,High,2,20,1,1
11132,0,54,Broker,D,Yes,Male,Medium,2,3,8,2,Home,Medium,2,21,0,0
11133,0,37,Broker,D,Other,Male,Low,3,1,8,11,Home,Low,8,19,4,0
11134,0,36,Broker,D,Yes,Male,High,1,3,8,28,Home,High,8,23,3,1
11135,0,28,Broker,D,No,Male,Medium,2,3,3,3,Home,Medium,1,4,0,0
11136,0,28,Broker,D,No,Male,Low,3,1,10,27,Home,Low,10,10,4,0
11137,0,37,Broker,D,Other,Male,Medium,2,3,9,5,Home,Medium,3,8,0,0
11138,0,36,Broker,D,Other,Male,High,1,1,8,17,Home,High,9,15,3,0
11139,0,57,Broker,D,Other,Male,Low,3,1,10,14,Home,Low,9,14,2,0
11140,0,56,Broker,D,Yes,Male,Medium,2,3,5,31,Home,Medium,3,10,0,0
11141,0,58,Broker,D,Other,Male,High,1,3,2,36,Home,High,6,33,3,0
11142,0,56,Broker,D,Yes,Male,Medium,2,3,1,7,Home,Medium,5,24,1,1
11143,0,28,Broker,D,Yes,Male,High,1,2,7,3,Home,High,8,18,3,0
11144,0,36,Broker,D,No,Male,Low,3,2,4,15,Home,Low,5,7,1,1
11145,0,23,Broker,D,No,Male,Medium,2,1,8,34,Home,Medium,1,4,1,0
11146,0,55,Broker,D,No,Male,High,1,3,6,25,Home,High,7,11,2,1
11147,0,41,Broker,D,No,Male,Medium,2,2,8,6,Home,Medium,3,35,2,1
11148,0,38,Broker,D,Yes,Male,Low,3,2,10,18,Home,Low,8,4,4,1
11149,0,48,Broker,D,Yes,Male,Low,3,3,8,1,Home,Low,6,21,2,1
11150,0,53,Broker,D,No,Male,High,1,1,6,36,Home,High,4,13,2,1
11151,0,42,Broker,D,Yes,Male,Low,3,1,5,6,Home,Low,10,14,2,1
11152,0,57,Broker,D,Other,Male,High,1,2,2,10,Home,High,1,13,2,1
11153,0,26,Broker,D,Yes,Male,High,1,1,4,34,Home,High,6,15,0,0
11154,0,47,Broker,D,No,Male,Medium,2,3,5,20,Home,Medium,6,11,3,0
11155,0,43,Broker,D,Yes,Male,High,1,1,7,10,Home,High,5,9,2,1
11156,0,36,Broker,D,Yes,Male,Medium,2,3,5,5,Home,Medium,2,32,3,1
11157,0,57,Broker,D,Other,Male,Medium,2,1,9,25,Home,Medium,9,33,3,1
11158,0,31,Broker,D,Yes,Male,High,1,3,5,30,Home,High,4,27,4,0
11159,0,52,Broker,D,Yes,Male,Low,3,2,3,28,Home,Low,1,16,3,0
11160,0,20,Broker,D,No,Male,Medium,2,2,4,17,Home,Medium,9,32,0,0
11161,0,46,Broker,D,Yes,Male,Medium,2,3,2,14,Home,Medium,1,31,3,0
11162,0,58,Broker,D,No,Male,Medium,2,3,9,17,Home,Medium,10,27,2,0
11163,0,42,Broker,D,Yes,Male,Medium,2,3,8,34,Home,Medium,7,13,2,1
11164,0,24,Broker,D,Yes,Male,High,1,1,9,14,Home,High,4,20,4,0
11165,0,29,Broker,D,No,Male,Low,3,3,8,5,Home,Low,8,12,4,0
11166,0,37,Broker,D,No,Male,Medium,2,3,8,27,Home,Medium,9,12,1,1
11167,0,46,Broker,D,Other,Male,Low,3,2,7,21,Home,Low,4,26,4,1
11168,0,29,Broker,D,No,Male,High,1,1,7,20,Home,High,5,19,2,0
11169,0,60,Broker,D,Other,Male,High,1,3,1,31,Home,High,6,2,1,0
11170,0,23,Broker,D,Other,Male,Low,3,1,6,10,Home,Low,5,19,3,1
11171,0,55,Broker,D,No,Male,Low,3,2,9,28,Home,Low,6,19,3,1
11172,0,40,Broker,D,Other,Male,Medium,2,1,8,11,Home,Medium,1,17,1,1
11173,0,52,Broker,D,Yes,Male,Low,3,3,7,25,Home,Low,6,33,0,1
11174,0,51,Broker,D,No,Male,Low,3,2,4,26,Home,Low,5,11,4,1
11175,0,34,Broker,D,No,Male,High,1,3,4,11,Home,High,10,15,1,1
11176,0,28,Broker,D,Yes,Male,Low,3,1,3,30,Home,Low,2,18,1,1
11177,0,46,Broker,D,Other,Male,Medium,2,2,4,15,Home,Medium,2,21,0,0
11178,0,46,Broker,D,Other,Male,Medium,2,3,1,7,Home,Medium,9,17,1,1
11179,0,49,Broker,D,No,Male,Low,3,1,1,4,Home,Low,8,28,2,1
11180,0,26,Broker,D,Other,Male,Medium,2,2,2,8,Home,Medium,4,17,4,1
11181,0,38,Broker,D,Yes,Male,High,1,1,2,22,Home,High,8,15,4,1
11182,0,51,Broker,D,Yes,Male,Medium,2,3,9,36,Home,Medium,6,17,0,0
11183,0,24,Broker,D,No,Male,High,1,2,6,3,Home,High,8,16,0,1
11184,0,28,Broker,D,Other,Male,Low,3,2,10,19,Home,Low,10,9,2,1
11185,0,31,Broker,D,Other,Male,Medium,2,3,4,29,Home,Medium,5,32,2,1
11186,0,60,Broker,D,Other,Male,High,1,3,6,8,Home,High,1,12,2,0
11187,0,30,Broker,D,No,Male,Medium,2,1,8,1,Home,Medium,1,4,0,1
11188,0,59,Broker,D,Other,Male,Medium,2,1,5,11,Home,Medium,5,33,3,0
11189,0,44,Broker,D,No,Male,High,1,2,4,18,Home,High,8,22,4,1
11190,0,53,Broker,D,No,Male,High,1,2,2,15,Home,High,5,1,0,1
11191,0,20,Broker,D,Yes,Male,Low,3,2,4,26,Home,Low,3,22,2,1
11192,0,54,Broker,D,Other,Male,Medium,2,2,9,33,Home,Medium,4,4,1,0
11193,0,48,Broker,D,Yes,Male,Low,3,3,4,29,Home,Low,1,3,4,0
11194,0,45,Broker,D,Yes,Male,Medium,2,2,3,5,Home,Medium,6,30,0,0
11195,0,26,Broker,D,Yes,Male,High,1,3,5,24,Home,High,5,13,4,1
11196,0,34,Broker,D,Other,Male,Medium,2,2,3,15,Home,Medium,10,5,0,1
11197,0,25,Broker,D,Other,Male,Medium,2,3,9,11,Home,Medium,7,32,0,0
11198,0,47,Broker,D,No,Male,Low,3,3,10,36,Home,Low,6,6,2,1
11199,0,32,Broker,D,Yes,Male,High,1,2,1,2,Home,High,5,28,4,0
11200,0,43,Broker,D,No,Male,Low,3,3,2,9,Home,Low,7,2,4,1
11201,0,45,Broker,D,Yes,Male,High,1,1,4,14,Home,High,7,24,4,1
11202,0,22,Broker,D,No,Male,Medium,2,1,5,19,Home,Medium,9,19,2,0
11203,0,41,Broker,D,No,Male,Low,3,1,10,22,Home,Low,5,15,1,1
11204,0,50,Broker,D,No,Male,Medium,2,3,1,8,Home,Medium,7,32,2,1
11205,0,27,Broker,D,No,Male,Low,3,1,3,3,Home,Low,9,1,4,1
11206,0,41,Broker,D,Yes,Male,Medium,2,2,2,10,Home,Medium,9,24,1,1
11207,0,39,Broker,D,Other,Male,Medium,2,3,2,9,Home,Medium,4,16,2,1
11208,0,48,Broker,D,No,Male,Low,3,2,8,13,Home,Low,4,26,0,1
11209,0,38,Broker,D,No,Male,High,1,2,4,22,Home,High,6,27,4,0
11210,0,44,Broker,D,Yes,Male,High,1,1,8,2,Home,High,8,11,0,0
11211,0,45,Broker,D,No,Male,High,1,2,4,30,Home,High,5,22,2,1
11212,0,46,Broker,D,Yes,Male,Medium,2,3,6,21,Home,Medium,4,21,1,1
11213,0,53,Broker,D,No,Male,Low,3,1,10,28,Life,Low,5,24,4,0
11214,0,56,Broker,D,Other,Male,High,1,1,6,17,Life,High,9,14,1,1
11215,0,26,Broker,D,Other,Male,Medium,2,2,10,5,Life,Medium,2,5,4,0
11216,0,28,Broker,D,Other,Male,High,1,3,3,16,Life,High,5,25,1,0
11217,0,29,Broker,D,No,Male,Medium,2,3,3,36,Life,Medium,8,1,1,0
11218,0,41,Broker,D,Other,Male,High,1,1,1,8,Life,High,4,34,1,0
11219,0,44,Broker,D,Other,Male,High,1,2,4,36,Life,High,4,30,4,0
11220,0,20,Broker,D,No,Male,Medium,2,3,5,29,Life,Medium,1,4,3,0
11221,0,53,Broker,D,Other,Male,High,1,1,6,28,Life,High,3,22,0,1
11222,0,35,Broker,D,Other,Male,Low,3,2,9,25,Life,Low,5,16,2,0
11223,0,57,Broker,D,No,Male,Low,3,1,3,5,Life,Low,4,5,3,0
11224,0,35,Broker,D,Yes,Male,Medium,2,3,10,2,Life,Medium,10,15,2,0
11225,0,52,Broker,D,No,Male,High,1,2,10,36,Life,High,1,4,2,0
11226,0,34,Broker,D,Other,Male,Medium,2,3,3,33,Life,Medium,6,22,3,1
11227,0,57,Broker,D,Other,Male,High,1,2,8,36,Life,High,6,6,3,1
11228,0,35,Broker,D,Other,Male,Low,3,3,9,13,Life,Low,3,32,2,1
11229,0,57,Broker,D,Other,Male,Medium,2,1,1,35,Life,Medium,6,19,4,1
11230,0,58,Broker,D,No,Male,Low,3,1,10,31,Life,Low,10,27,1,1
11231,0,26,Broker,D,Other,Male,Low,3,3,10,12,Life,Low,10,16,4,0
11232,0,39,Broker,D,Other,Male,Low,3,1,8,35,Life,Low,2,34,4,1
11233,0,38,Broker,D,Other,Male,Low,3,1,3,24,Life,Low,2,29,2,1
11234,0,55,Broker,D,Other,Male,High,1,2,8,10,Life,High,5,12,2,0
11235,0,54,Broker,D,Other,Male,High,1,1,1,32,Life,High,5,5,1,1
11236,0,46,Broker,D,No,Male,High,1,3,9,18,Life,High,9,12,3,1
11237,0,49,Broker,D,Other,Male,High,1,2,2,12,Life,High,8,8,0,0
11238,0,24,Broker,D,No,Male,Low,3,2,2,5,Life,Low,10,3,3,1
11239,0,48,Broker,D,No,Male,High,1,3,7,18,Life,High,9,10,1,1
11240,0,21,Broker,D,Other,Male,High,1,2,1,22,Life,High,2,21,4,0
11241,0,21,Broker,D,No,Male,Low,3,2,9,22,Life,Low,2,32,4,0
11242,0,50,Broker,D,Other,Male,Low,3,1,6,6,Life,Low,1,26,0,1
11243,0,41,Broker,D,Yes,Male,High,1,2,2,35,Life,High,10,1,0,1
11244,0,38,Broker,D,Yes,Male,High,1,1,6,28,Life,High,7,1,1,1
11245,0,48,Broker,D,Other,Male,Low,3,1,8,7,Life,Low,10,8,0,0
11246,0,40,Broker,D,No,Male,Low,3,1,3,35,Life,Low,6,34,4,1
11247,0,36,Broker,D,Yes,Male,Low,3,1,7,28,Life,Low,1,28,4,0
11248,0,47,Broker,D,No,Male,High,1,2,8,20,Life,High,5,28,4,0
11249,0,57,Broker,D,No,Male,Low,3,3,1,33,Life,Low,8,11,1,1
11250,0,51,Broker,D,Other,Male,Medium,2,1,6,32,Life,Medium,6,10,2,0
11251,0,50,Broker,D,Other,Male,Medium,2,1,10,24,Life,Medium,4,9,3,1
11252,0,35,Broker,D,Other,Male,High,1,1,1,26,Life,High,7,33,0,0
11253,0,21,Broker,D,Yes,Male,Low,3,3,7,11,Life,Low,7,2,0,1
11254,0,34,Broker,D,Yes,Male,High,1,1,7,29,Life,High,8,28,1,0
11255,0,57,Broker,D,Other,Male,Low,3,2,5,13,Life,Low,1,28,3,0
11256,0,49,Broker,D,Yes,Male,Low,3,1,7,7,Life,Low,5,1,1,0
11257,0,53,Broker,D,No,Male,Low,3,1,3,31,Life,Low,9,3,4,1
11258,0,37,Broker,D,Other,Male,High,1,2,8,16,Life,High,4,36,0,0
11259,0,36,Broker,D,No,Male,Medium,2,3,5,36,Life,Medium,8,22,3,1
11260,0,22,Broker,D,No,Male,Low,3,3,9,29,Life,Low,4,31,4,0
11261,0,38,Broker,D,Other,Male,High,1,2,8,27,Life,High,3,36,3,1
11262,0,43,Broker,D,Other,Male,Medium,2,2,3,23,Life,Medium,10,14,1,0
11263,0,38,Broker,D,No,Male,Low,3,2,3,23,Life,Low,1,14,1,0
11264,0,45,Broker,D,No,Male,Low,3,1,1,11,Life,Low,8,18,4,1
11265,0,35,Broker,D,No,Male,Medium,2,3,2,1,Life,Medium,8,31,0,0
11266,0,24,Broker,D,Other,Male,Medium,2,3,3,3,Life,Medium,8,25,1,0
11267,0,39,Broker,D,No,Male,Medium,2,3,6,13,Life,Medium,7,11,0,0
11268,0,26,Broker,D,No,Male,High,1,2,5,32,Life,High,6,27,3,1
11269,0,37,Broker,D,No,Male,Medium,2,2,9,19,Life,Medium,10,27,1,0
11270,0,43,Broker,D,Yes,Male,Medium,2,1,1,29,Life,Medium,1,22,4,0
11271,0,55,Broker,D,Yes,Male,Medium,2,2,8,10,Life,Medium,3,28,2,1
11272,0,56,Broker,D,Other,Male,Medium,2,1,1,22,Life,Medium,2,5,1,0
11273,0,29,Broker,D,Yes,Male,Low,3,1,6,26,Life,Low,4,5,1,0
11274,0,46,Broker,D,Other,Male,High,1,1,3,14,Life,High,5,21,4,1
11275,0,56,Broker,D,Other,Male,Low,3,2,7,33,Life,Low,8,33,0,0
11276,0,29,Broker,D,Yes,Male,Low,3,2,2,10,Life,Low,2,16,3,1
11277,0,51,Broker,D,Yes,Male,Medium,2,2,9,13,Life,Medium,2,35,1,0
11278,0,38,Broker,D,No,Male,High,1,1,6,17,Life,High,4,4,2,0
11279,0,36,Broker,D,Yes,Male,Low,3,2,5,34,Life,Low,8,7,1,0
11280,0,55,Broker,D,Yes,Male,Medium,2,3,9,5,Life,Medium,2,3,2,1
11281,0,27,Broker,D,No,Male,High,1,2,5,4,Life,High,5,16,3,1
11282,0,55,Broker,D,Yes,Male,Low,3,2,9,8,Life,Low,7,30,1,0
11283,0,33,Broker,D,No,Male,Low,3,2,5,33,Life,Low,2,17,1,0
11284,0,43,Broker,D,Yes,Male,High,1,1,10,35,Life,High,5,6,3,0
11285,0,46,Broker,D,Other,Male,High,1,1,6,20,Life,High,5,19,3,0
11286,0,33,Broker,D,Yes,Male,Low,3,1,5,36,Life,Low,6,17,3,1
11287,0,26,Broker,D,No,Male,Medium,2,2,8,11,Life,Medium,7,22,3,0
11288,0,56,Broker,D,Other,Male,Low,3,2,7,24,Life,Low,2,21,1,0
11289,0,57,Broker,D,Yes,Male,Low,3,1,2,34,Life,Low,7,11,1,1
11290,0,55,Broker,D,Other,Male,Low,3,1,9,3,Life,Low,6,35,4,0
11291,0,35,Broker,D,No,Male,Low,3,3,7,34,Life,Low,2,7,1,0
11292,0,33,Broker,D,Yes,Male,Medium,2,1,6,35,Life,Medium,9,4,3,0
11293,0,46,Broker,D,Other,Male,Medium,2,2,8,23,Life,Medium,7,3,4,0
11294,0,45,Broker,D,Yes,Male,Low,3,3,6,7,Life,Low,6,16,1,0
11295,0,20,Broker,D,No,Male,High,1,3,1,33,Life,High,1,23,0,0
11296,0,27,Broker,D,Yes,Male,Medium,2,1,10,10,Life,Medium,5,6,2,1
11297,0,58,Broker,D,No,Male,High,1,2,6,30,Life,High,8,30,3,0
11298,0,28,Broker,D,Other,Male,High,1,1,10,17,Life,High,5,32,2,0
11299,0,48,Broker,D,Other,Male,Low,3,2,3,14,Life,Low,8,33,1,0
11300,0,33,Broker,D,Other,Male,Medium,2,3,1,2,Life,Medium,2,26,1,1
11301,0,50,Broker,D,No,Male,Low,3,3,3,32,Life,Low,3,3,1,0
11302,0,21,Broker,D,Yes,Male,Low,3,3,2,31,Life,Low,4,15,0,1
11303,0,21,Broker,D,Other,Male,Low,3,3,1,30,Life,Low,3,6,1,0
11304,0,21,Broker,D,Other,Male,Low,3,1,5,31,Life,Low,6,13,1,0
11305,0,37,Broker,D,No,Male,Low,3,3,10,6,Life,Low,5,26,4,0
11306,0,60,Broker,D,Yes,Male,Low,3,1,3,36,Life,Low,7,22,4,0
11307,0,47,Broker,D,Yes,Male,High,1,3,5,22,Life,High,2,16,2,1
11308,0,55,Broker,D,Other,Male,High,1,2,10,8,Life,High,3,14,2,1
11309,0,51,Broker,D,Yes,Male,Low,3,2,5,29,Life,Low,2,21,2,0
11310,0,31,Broker,D,No,Male,High,1,3,3,24,Life,High,4,24,2,1
11311,0,59,Broker,D,Other,Male,Low,3,2,6,8,Life,Low,6,4,3,0
11312,0,55,Broker,D,Yes,Male,Medium,2,3,9,18,Life,Medium,8,33,1,1
11313,0,53,Broker,D,Other,Male,Low,3,3,8,30,Life,Low,7,36,2,1
11314,0,20,Broker,D,Yes,Male,Low,3,1,9,2,Life,Low,5,14,3,0
11315,0,53,Broker,D,No,Male,Medium,2,2,5,3,Life,Medium,6,10,1,0
11316,0,27,Broker,D,Yes,Male,Low,3,1,5,28,Life,Low,2,12,2,1
11317,0,59,Broker,D,No,Male,High,1,1,6,20,Life,High,2,34,4,1
11318,0,32,Broker,D,No,Male,Low,3,2,10,29,Life,Low,3,6,0,0
11319,0,42,Broker,D,Other,Male,High,1,3,8,34,Life,High,3,11,4,0
11320,0,28,Broker,D,No,Male,Low,3,2,7,15,Life,Low,2,32,0,0
11321,0,24,Broker,D,Other,Male,Medium,2,2,5,5,Life,Medium,8,11,2,1
11322,0,30,Broker,D,Other,Male,Medium,2,2,9,34,Life,Medium,3,25,1,1
11323,0,54,Broker,D,No,Male,Medium,2,3,5,36,Life,Medium,4,20,4,0
11324,0,49,Broker,D,Other,Male,Medium,2,3,9,34,Life,Medium,10,15,2,0
11325,0,46,Broker,D,No,Male,Medium,2,1,2,8,Life,Medium,1,30,0,0
11326,0,36,Broker,D,Other,Male,Low,3,2,10,7,Life,Low,7,23,3,0
11327,0,29,Broker,D,No,Male,Medium,2,1,2,20,Life,Medium,1,28,0,1
11328,0,49,Broker,D,Other,Male,Medium,2,1,2,10,Life,Medium,1,29,3,1
11329,0,41,Broker,D,Yes,Male,Low,3,1,10,5,Life,Low,7,9,0,1
11330,0,31,Broker,D,Yes,Male,Low,3,1,10,36,Life,Low,2,20,3,1
11331,0,41,Broker,D,Yes,Male,High,1,3,9,32,Life,High,2,28,2,0
11332,0,51,Broker,D,Other,Male,High,1,3,8,27,Life,High,3,21,0,1
11333,0,37,Broker,D,No,Male,Medium,2,3,4,18,Life,Medium,2,16,1,0
11334,0,57,Broker,D,Yes,Male,Medium,2,3,1,6,Life,Medium,6,13,3,1
11335,0,45,Broker,D,No,Male,Medium,2,1,1,11,Life,Medium,8,32,0,1
11336,0,44,Broker,D,No,Male,Medium,2,1,9,36,Life,Medium,4,27,0,1
11337,0,25,Broker,D,Yes,Male,Low,3,2,8,31,Life,Low,1,20,0,0
11338,0,57,Broker,D,Yes,Male,Medium,2,1,10,14,Life,Medium,6,6,3,1
11339,0,21,Broker,D,Yes,Male,Medium,2,2,6,9,Life,Medium,2,28,0,1
11340,0,42,Broker,D,Yes,Male,High,1,2,2,31,Life,High,2,12,2,0
11341,0,33,Broker,D,Other,Male,High,1,2,9,6,Life,High,7,9,1,1
11342,0,23,Broker,D,Yes,Male,Low,3,1,7,3,Life,Low,7,9,2,1
11343,0,20,Broker,D,No,Male,Low,3,2,5,23,Life,Low,6,27,0,0
11344,0,56,Broker,D,Yes,Male,Low,3,3,7,2,Life,Low,2,36,2,1
11345,0,39,Broker,D,Yes,Male,Medium,2,3,1,17,Life,Medium,10,12,4,1
